Nummer, Naam,Pagina,Regelnummers,Handeling,Betreft de tekst,Toevoegen / wijzigen in,Toelichting,Samenvatting, Ingediend
37,Emil Jacobs,15,339,Toevoegen,,"Om energiegerelateerde CO2-emissies (serieus) te reduceren investeren we in kernenergie. Deze duurzame, veilige en schone vorm van energie is samen met zon en wind cruciaal voor een stabiele en daarmee goedkope energievoorziening, die ook levert als het niet waait of de zon minder of niet schijnt. Om het kernafval en de noodzaak tot mijnbouw te verkleinen, zetten we in op de bouw van snelle kweekreactoren.","Met wind en zon alleen kunnen we onmogelijk volledig in onze energiebehoefte voorzien, want zoveel molens en panelen kunnen we niet kopen en de benodigde batterijenparken bestaan ook niet. Daarnaast is het grondstoftechnisch totaal niet efficiënt, en moeten we dat dus ook niet willen, gezien waar die grondstoffen (vooral de metalen) vandaan worden gehaald en hoe die worden geraffineerd.Om een beeld te geven hoeveel energie er nodig is: de geschatte energiebehoefte is 700 TWh aan totale energie tegen 2050. De vele duizenden windturbines in de Noordzee die ons tegen 2050 van 70 GW aan stroom gaan leveren, leveren met 275 TWh nog geen 40% van dit totaal.",Voor een investering in duurzame kernenergie
38,Emil Jacobs,15,339,Toevoegen,,We schaffen de marktwerking in de energie volledig af. Alle energiebedrijven worden weer nutsbedrijven. Elektriciteit en warmte wordt gratis voor huishoudelijk gebruik.,,Marktwerking afschaffen in energie
39,Emil Jacobs,15,339,Toevoegen,,"Nadat we de strijd voor nul CO2-uitstoot hebben gewonnen, is onze prioriteit om een koolstofvrij energienetwerk in stand te houden met zo’n laag mogelijk grondstoffengebruik. Hiermee laten we de behoefte aan mijnbouw dalen, wat nu een grote aanslag doet op natuur en milieu, en ook zorgt voor zware uitbuiting en daarmee klimaatimperialisme.",,Voor een laag grondstoffenverbruik voor ons energienetwerk.
40,Alba Arendsen,44,1146,Toevoegen,,"6. Naarmate de maatschappelijke zorg verbeterd wordt en het justitiële systeem wordt hervormd, kan het politie-apparaat steeds verder krimpen, tot deze uiteindelijk volledig kan worden afgeschaft.",Politie moet gewoon afgeschaft worden.,ACAB 🙂
41,Alba Arendsen,24,641,Toevoegen,,"Er moet nog een kopje toegevoegd worden over maatschappelijke zorg. Die moet weer nationaal gecoördoneerd worden zodat willekeur per gemeente niet meer voorkomt. Alle WMO-ambtenaren moeten extra geschoold worden over validisme, neurodivergentie, en het VN-verdrag Handicap.","De WMO is momenteel door de versnippering een grote inefficiënte validistische chaos waardoor veel mensen die recht hebben op maatschappelijke zorg dat niet krijgen. Niet de voorgestelde tekst letterlijk moet worden toegevoegd, maar een nog nader uit te werken hoofdstukje. Er is namelijk heel veel mis in de maatschappelijke zorg en dat moet ook een plek krijgen in het programma.",Maatschappelijke zorg toevoegen.
42,Cella Grobben,9,78,Wijzigen,Victor Orbán,kolonisten,De naam Victor Orbán hoort niet in het verkiezingsprogramma van BIJ1 thuis.Vervangen door kolonisten die illegale nederzettingen bouwen op Palestijns gebied lijkt me beter,Kolonisten i.p.v. Orbán
43,Emil Jacobs,32,865-866,Schrappen,"Arbeidsmigranten krijgen een eigen vakbond die kan opkomen voor het waarborgen van hun rechten, en hun bescherming tegen uitbuiting en erbarmelijke leefomstandigheden.",,"De staat gaat niet over het oprichten van een vakbond. Dit punt hoort daarom niet thuis in een verkiezingsprogramma.Daarbij, migrantwerkers kunnen vandaag al lid worden van de vakbond. Zie bijvoorbeeld https://www.fnv.nl/migrantworkers/pl-plWillen we dit verder verbeteren, dan moet dit via het FNV Ledenparlement, niet via de Tweede Kamer.",De arbeidersbeweging gaat over haar eigen organisatie.
44,Cella Grobben,13,183,Toevoegen,,Toevoegen na loonsverhogingen: en afbouwen van bullshitbanen op o.a. de Zuid-as,"Deze kapitalistische maatschappij is verziekt met betwetermanagers, consultants en andere (financiële) bullshitbanen die niets toevoegen en alleen maar kapitalistische verhoudingen in stand houden",Minder bullshitbanen en daardoor meer mensen beschikbaar voor onmisbare publieke banen
45,Cella Grobben,20,355,Toevoegen,,Vormen van deelvervoer moeten collectief en niet op concurrerend marktdenken geschoeid zijn.,"Deelvervoer kan alleen als dit zonder marktwerking wordt geïntroduceerd, geen cowboys op brommers door de steden.",Gecollectiviseerd Deelvervoer
46,Cella Grobben,21,395,Toevoegen,,"6. Het bederven van landschap, leefomgeving is eindig. Veel distributiedozen zijn overbodig en kunnen worden afgebroken. Hyperscaledatacentra die clouds uit Afrika opslaan, kunnen beter naar waar de data thuishoort. BIJ1 kiest voor een forse uitbreiding van de ecologische hoofdstructuur zodat alle barrières(hekken) voor wilde dieren om zich door het land te verplaatsen worden geslecht","Het neoliberale beleid heeft Nederland volgebouwd met distributiedozen en hyperscaledatacentra, die ook nog eens de drinkwatervoorziening bedreigen.Men wil distributiedozen in de Lutkemeer en bovenop het Nederlandse Stonehenge bouwen, dit moet stoppen","Genoeg distributiedozen en hyperscaledatacentra, red de Lutkemeer en het Nederlandse Stonehenge"
47,Cella Grobben,53,1248,Wijzigen,Nederland zet zich in …..Oekraïne,Nederland zet zich in voor blijvende vrede in Oekraïne,"De oorlog in Oekraïne woedt al sinds 2014, de bevochten gebieden zijn sinds de inval nauwelijks veranderd. De waarheid is het eerste slachtoffer van oorlogswaanzin. Wij dromen nog steeds “dat als er oorlog uitbreekt niemand komt opdagen”.",Vrede
48,Cella Grobben,53,1251,Toevoegen,,Nederland zoekt geen protectionistisch conflict met China. China is niet het probleem maar de zondebok van westers suprematiedenken dat al decennia conflicten zoekt. Alle oorlogsretoriek zullen wij bestrijden.,"Het imperialisme bereidt al een volgende oorlog voor, wij nemen daar afstand van",Geen conflict met China
49,vreer,22,536,Wijzigen,". Het536 Nationaal Zorgfonds gaat alle zorg en tandheelkunde dekken. Om dit te kunnen betalen,",". Het536 Nationaal Zorgfonds gaat alle zorg INCLUSIEF tandheelkunde dekken. Om dit te kunnen betalen,",Taalkundige wijziging origineel suggereert dat tandheelkunde geen zorg is.,tandheelkunde
50,Ibrahim Hakra,57,1489 t/m 1493,Wijzigen,"Het aantal Kamerleden in de Tweede Kamer moet proportioneel meegroeien met het aantal inwoners in Nederland, want volksvertegenwoordigers kunnen hun werk alleen goed doen wanneer ze voldoende tijd en ondersteuning krijgen. Dat betekent dat het huidige aantal van 150 Kamerleden flink moet worden vergroot. Ook wordt het budget voor fractiemedewerkers verhoogd.","Het aantal Kamerleden in de Tweede Kamer moet proportioneel meegroeien met het aantal inwoners in Nederland, want volksvertegenwoordigers kunnen hun werk alleen goed doen wanneer ze voldoende tijd en ondersteuning krijgen. We verdubbelen het huidige aantal van 150 Kamerleden naar 300 Kamerleden, met een kiesdrempel van 2 zetels. Ook wordt het budget voor fractiemedewerkers verhoogd.","Bij een verdubbeling van het aantal Kamerleden met een kiesdrempel van 2 zetels blijft er effectief niets veranderd. 300:2 en 150:1 is in principe hetzelfde. Een partij zal 1/150 deel van de stemmen moeten winnen om een zetel te krijgen, de huidige kiesdrempel dus. Echter zal de verdubbeling van het aantal Kamerleden wel werkdruk afnemen van Kamerleden en zullen eenmansfracties (met uitzondering van afsplitsingen) niet meer bestaan.",Verdubbeling van het aantal Kamerleden plus kiesdrempel
51,Maarten Steenhagen,23,565,Toevoegen,,"7. We investeren in publieke volksgezondheid, waarbij preventie, opsporing van uitbraken, en pro-actieve maatregelen essentieel zijn. Ook hier staat menselijk welzijn centraal en niet de economie. Er komt eerlijke communicatie over gezondheidsrisico’s, waaronder pathogenen of vervuiling. Ook wordt het gebruik van non-farmaceutische beschermingsmaatregelen bevorderd, zoals luchtfilters op scholen en mondneusmaskers in de zorg en andere openbare gebouwen.","Het concept partijprogramma dekt volksgezondheid niet, terwijl dit wel een belangrijk politiek onderwerp is waarover we een standpunt moeten hebben. We zeggen in dit hoofdstuk dat de mens en niet de economie centraal staat, en daarom moeten we over volksgezondheid een beleidsstandpunt formuleren dat preventie, welzijn en pro-actief beleid voorop stelt. Deze toevoeging voorziet daarin.",We voeren een pro-actief volksgezondheidsbeleid gericht op preventie en welzijn
52,Maarten Steenhagen,24,641,Toevoegen,,"9. Er wordt structureel geïnvesteerd in (biomedisch) onderzoek naar postinfectieuze aandoeningen zoals long covid en ME/CVS. Er komt erkenning van de manier waarop patiënten in de steek zijn gelaten. Passende zorg wordt ingericht, bijvoorbeeld in specialistische poliklinieken. Tevens zal er een voorlichtingscampagne komen over het bestaan en de effecten van deze aandoeningen. Naast diagnose en behandeling wordt ook voorkómen van postinfectieuze aandoeningen een prioriteit.","BIJ1 heeft zich de afgelopen kabinetsperiode zichtbaar ingezet voor mensen met long covid en postinfectieuze aandoeningen, en laten zien voor hen te willen vechten (het gaat hier om honderdduizenden mensen in het Koninkrijk). In het nieuwe verkiezingsprogramma moeten we die lijn doorzetten, omdat we tegen hun onderdrukking moeten vechten en omdat veel mensen de partij door onze standpunten over postinfectieuze aandoeningen hebben gevonden. BIJ1 moet hun recht op erkenning en welzijn beschermen en passende eerste- en tweedelijnszorg voorstaan. Deze toevoeging voorziet daar in, en ligt in lijn met het advies van de Gezondheidsraad (2018/07) en met wat ervaringsdeskundigen zeggen: https://tinyurl.com/niethersteld","We erkennen de ernst van postinfectieuze aandoeningen en investeren in diagnose, behandeling en preventie"
53,Andrew Ammerlaan,25,496 tot 498,Wijzigen,"Verhuurders worden verplicht om woningen op te knappen naar energielabel B of hoger, en van het aardgas te halen zonder kosten voor de verhuurder.","Verhuurders worden verplicht om woningen op te knappen naar energielabel B of hoger, en van het aardgas te halen zonder kosten voor de huurder.","Typo, het is de huurder waarvan we willen voorkomen dat deze de kosten draagt, niet de verhuurder.","vergroening zonder kosten voor huurder, niet verhuurder"
54,Jetske de Die,3,5,Toevoegen,,validisme,"Nu staat er “BIJ1 droomt van een wereld zonder racisme, seksisme, islamofobie, LHBTQIA+discriminatie, kapitalisme,… “het rijtje is vast niet compleet, maar validisme moet er wel bij.",het woord Validisme toevoegen in eerste zin Na de komma begint nu
55,Jetske de Die,10,246,Wijzigen,Het woord ge-erft is fout geschreven. Het moet zijn geërfd.,ge-erft wordt geërfd,"Het hele werkwoord is erven. De letter v is de laatste letter van de stam en komt niet voor in ‘t sexy-fokschaapje, dan schrijf je het voltooid deelwoord met een d. Vanwege de letterverdubbeling komt er op de tweede e een trema.",ge-erft moet zijn geërfd
57,Dorien,31,797 – 798,Toevoegen,,"De toegang tot hormoontherapieën en (HIV) medicatie moet permanent betrouwbaar georganiseerd zijn, in alle vormen van opvang van vluchtelingen.",Bewoners van AZC’s lopen tegen problemen aan m.b.t de beschikbaarheid van hun benodigde middelen en de dekking daarvan door de verzekering (danwel onduidelijkheid daarover bij apotheken),de gegarandeerde beschikbaarheid van hormoontherapieën en HIV medicatie voor LHBTQIA+ vluchtelingen
58,Jozef van de Visse,23,555,Toevoegen,,De drempel voor de GGZ moet lager worden. Wij kiezen er voor om de eerstelijns en tweedelijns GGZ toegankelijker te maken om druk op de derdelaags GGZ te verlichten.7. Ook moeten de verslavingszorg en GGZ samengevoegd voor een einde aan het “van het kastje naar de muur gestuurd worden” binnen de mentale gezondheidszorg.,"Deze suggestie komt van iemand die al 16 jaar in de jeugdzorg/verslavingszorg/GGZ zit, omgeschreven door mij. Het is essentieel dat binnen genationaliseerde zorg het systeem navigeerbaar wordt zoals het nu niet is.",Lagere drempel GGZ en verslavingszorg
59,Dorien,54,1407,Toevoegen,,Er komen diversiteitscommissies voor alle basis en middelbare onderwijsinstellingen in onze gemeente. Deze commissies moeten zorgen voor diversiteitsquota in alle onderwijs- en bestuurslagen. Er wordt proactief geworven op diversiteit voor leraren en de onderwijsbestuurslaag.,"Een heel belangrijke oorzaak van onderadvisering en kansenongelijkheid in het onderwijs is de eenzijdige samenstelling van besturen. Lage verwachtingspatronen door racistische, seksistische, klassisistische en validistische vooroordelen zorgen ervoor dat sommige leerlingen minder uitdagend onderwijs krijgen dan hun klasgenoten en een lager schooladvies krijgen",doorbreek de witte schoolbesturen
60,Biejan,46,1181-1185,Wijzigen,"Nederland zet zich in voor het aanklagen en arresteren van oorlogsmisdadigers, ook uit westerse landen. Wij zetten ons extra in om bij het Internationaal Strafhof de mensenrechten van anti-imperialistische activisten te beschermen. Ook zet Nederland zich in om particuliere organisaties en bedrijven aan te kunnen klagen bij het Internationaal Strafhof voor mensenrechtenschendingen.","Nederland zet zich in voor het aanklagen en arresteren van personen, ook als ze uit Westerse landen komen, die betrokken zijn geweest bij het plegen van genocide, oorlogsmisdrijven, misdrijven tegen de menselijkheid en misdrijven tegen de vrede. Ook zet Nederland zich internationaal in om het Statuut van Rome aan te passen zodat het Internationaal Strafhof bedrijven en andere particuliere organisaties kan vervolgen voor betrokkenheid bij deze internationale misdrijven.","“Het Strafhof heeft momenteel enkel jurisdictie over individuen, hierdoor kunnen bedrijven of andere particuliere organisaties niet vervolgd worden. Om het Hof wel jurisdictie over dit soort organisaties te geven zal het Statuut van Rome aangepast moeten worden.Verder heeft het Hof geen rechtsmacht over mensenrechtenschendingen, wel over genocide, misdaden tegen de menselijkheid, oorlogsmisdaden en misdaden tegen de vrede.”",We vervolgen personen en bedrijven voor internationale misdrijven
61,Stephen Toft,24,628-632,Wijzigen,"7. Suïcidaliteit en dak- en thuisloosheid onder LHBTQIA+-jongeren is hoog. Er komt daarom meer aandacht voor passende zorg, goede begeleiding en suïcidepreventie bijLHBTQIA+-mensen. Ook worden er safehouses voor hen ingericht, verspreid over het land. We bevorderen (ervarings)deskundigheid over de LHBTQIA+-gemeenschap in de GGZ en de Jeugdzorg.","Suïcidaliteit en dak- en thuisloosheid is hoog, in het bijzonder onder LHBTQIA+- jongeren. We signaleren een zorgelijke trend; op steeds jongere leeftijd manifesteert suïcidaliteit zich, zelfs bij jongeren zo jong als 11 jaar. Er komt daarom betere en meer structurele financiering. We zetten in op meer aandacht voor passende zorg, goede begeleiding en suïcidepreventie. Met speciale aandacht voor LHBTQIA+- mensen en in het bijzonder LHBTQIA+- jongeren. Zo worden er verspreid over het land safe houses voor hen ingericht. We zetten een Nationaal Meld- & Schakelpunt LHBTQIA+- in Nood op met doorzettingsmacht op. En we zetten fors in op het bevorderen van de (ervarings)deskundigheid over de LHBTQIA+- gemeenschap in de GGZ en de Jeugdzorg.","Mijn naam is Stephen Toft, lid van BIJ1 en ik ben vrijwillig werkzaam bij 113 Zelfmoordpreventie. Ik spreek aan de telefoon en in chat de laatste jaren steeds meer jongere LHBTQIA+- jongeren vanaf 10/11/12/13 jaar die compleet vast lopen, geen goede hulp en ondersteuning krijgen en schreeuwen om hulp dit wel werkt. Gelijktijdig spreek ik ook de wat oudere LHBTQIA+- jongeren die vertellen over 10 jaar behandelingen, 51 behandelaren verder en meer schade hebben opgelopen aan de behandelingen dan er initieel was.",Een boodschap van levensbelang voor LHBTQIA+- jongeren
